,support,itemsets
3032,0.005163324093700745,"frozenset({'22355', '22411'})"
3039,0.005163324093700745,"frozenset({'22383', '22355', '20725', '20724'})"
4294,0.005163324093700745,"frozenset({'23175', '23172', '23170'})"
1767,0.005163324093700745,"frozenset({'21175', '85099B'})"
4264,0.005163324093700745,"frozenset({'22699', '23175', '23174', '23173'})"
4312,0.005163324093700745,"frozenset({'22697', '23172', '22698', '23170'})"
1885,0.005163324093700745,"frozenset({'22384', '20726', '22662', '20728'})"
2609,0.005163324093700745,"frozenset({'22568', '22147'})"
1865,0.005163324093700745,"frozenset({'20727', '22383', '22662', '22382', '20726'})"
2562,0.005163324093700745,"frozenset({'21080', '21210'})"
3897,0.005163324093700745,"frozenset({'22356', '23205', '20724'})"
1252,0.005163324093700745,"frozenset({'84029E', '22112'})"
481,0.005163324093700745,frozenset({'22364'})
2602,0.005163324093700745,"frozenset({'23199', '85099F', '22386'})"
1314,0.005163324093700745,"frozenset({'22382', '22727'})"
3397,0.005163324093700745,"frozenset({'20727', '20719', '20724'})"
3065,0.005163324093700745,"frozenset({'20727', '21928'})"
1317,0.005163324093700745,"frozenset({'23203', '22727'})"
1803,0.005163324093700745,"frozenset({'22457', '23298'})"
3879,0.005163324093700745,"frozenset({'20723', '20719', '23204'})"
1325,0.005163324093700745,"frozenset({'22629', '22727'})"
1805,0.005163324093700745,"frozenset({'20727', '22469'})"
2923,0.005163324093700745,"frozenset({'85123A', '22173'})"
1936,0.005163324093700745,"frozenset({'20727', '22662', '22382', '23206'})"
512,0.005163324093700745,frozenset({'22814'})
1223,0.005163324093700745,frozenset({'23369'})
3462,0.005163324093700745,"frozenset({'21936', '23206'})"
1487,0.005163324093700745,"frozenset({'85099B', '22383', '22386', '20725'})"
1148,0.005163324093700745,frozenset({'23316'})
4381,0.005163324093700745,"frozenset({'23307', '23240'})"
4023,0.005163324093700745,"frozenset({'23208', '23202', '23206'})"
1703,0.005163324093700745,"frozenset({'20727', '20723', '20725'})"
1184,0.005163324093700745,frozenset({'23334'})
3369,0.005163324093700745,"frozenset({'22381', '22380'})"
1194,0.005163324093700745,frozenset({'23551'})
1706,0.005163324093700745,"frozenset({'20723', '22382', '20724'})"
4227,0.005163324093700745,"frozenset({'23175', '23173', '23171'})"
3114,0.005163324093700745,"frozenset({'22755', '22753'})"
1209,0.005163324093700745,frozenset({'23400'})
1940,0.005163324093700745,"frozenset({'20726', '22662', '20725', '23206'})"
1229,0.005163324093700745,frozenset({'23510'})
2639,0.005163324093700745,"frozenset({'22077', '22993'})"
1237,0.005163324093700745,frozenset({'23490'})
20,0.005163324093700745,frozenset({'22913'})
1597,0.005163324093700745,"frozenset({'85099C', '23209'})"
4349,0.005108973313767052,"frozenset({'23300', '20728'})"
4427,0.005108973313767052,"frozenset({'23288', '23287'})"
4501,0.005108973313767052,"frozenset({'23330', '23329'})"
4532,0.005108973313767052,"frozenset({'23480', '23084'})"
4522,0.005108973313767052,"frozenset({'22633', '22866', '23439'})"
4462,0.005108973313767052,"frozenset({'23198', '23197'})"
4331,0.005108973313767052,"frozenset({'23301', '22382'})"
4394,0.005108973313767052,"frozenset({'23245', '22423', '22699'})"
4378,0.005108973313767052,"frozenset({'23308', '84991'})"
4348,0.005108973313767052,"frozenset({'23284', '23300'})"
4354,0.005108973313767052,"frozenset({'22086', '23300'})"
4305,0.005108973313767052,"frozenset({'22698', '23171', '23172', '22699', '23170'})"
4541,0.005108973313767052,"frozenset({'23203', '23581'})"
2771,0.005108973313767052,"frozenset({'21080', '22333'})"
3610,0.005108973313767052,"frozenset({'20727', '85099B', '23206'})"
2648,0.005108973313767052,"frozenset({'22630', '23209'})"
2650,0.005108973313767052,"frozenset({'22629', '22630', '20725'})"
2663,0.005108973313767052,"frozenset({'22940', '22749'})"
1537,0.005108973313767052,"frozenset({'20725', '22382', '21931'})"
1267,0.005108973313767052,"frozenset({'23355', '22632'})"
2302,0.005108973313767052,"frozenset({'22383', '22382', '20726', '20725', '23206'})"
3664,0.005108973313767052,"frozenset({'23203', '23201', '21931'})"
3093,0.005108973313767052,"frozenset({'21929', '85099C', '21928'})"
2664,0.005108973313767052,"frozenset({'22086', '22940'})"
400,0.005108973313767052,frozenset({'22651'})
3714,0.005108973313767052,"frozenset({'23199', '22383', '20728'})"
3715,0.005108973313767052,"frozenset({'23199', '85099B', '20728'})"
1757,0.005108973313767052,"frozenset({'23203', '22411', '22386'})"
1760,0.005108973313767052,"frozenset({'22383', '22411', '20728'})"
299,0.005108973313767052,frozenset({'22902'})
1234,0.005108973313767052,frozenset({'23543'})
1207,0.005108973313767052,frozenset({'23380'})
1205,0.005108973313767052,frozenset({'23406'})
1189,0.005108973313767052,frozenset({'23445'})
3057,0.005108973313767052,"frozenset({'22383', '22355', '23206'})"
3813,0.005108973313767052,"frozenset({'20727', '22382', '23207', '20725'})"
3245,0.005108973313767052,"frozenset({'85099C', '22385', '85099B'})"
1799,0.005108973313767052,"frozenset({'22457', '21212'})"
3632,0.005108973313767052,"frozenset({'22384', '22382', '23206', '23209'})"
3585,0.005108973313767052,"frozenset({'22383', '22384', '20728', '20725', '23206'})"
2139,0.005108973313767052,"frozenset({'23203', '20727', '22382'})"
1734,0.005108973313767052,"frozenset({'22457', '22139'})"
3254,0.005108973313767052,"frozenset({'47591D', '20725'})"
2505,0.005108973313767052,"frozenset({'22417', '21977', '84991'})"
519,0.005108973313767052,frozenset({'72817'})
3315,0.005108973313767052,"frozenset({'22384', '22383', '20724'})"
3319,0.005108973313767052,"frozenset({'22384', '20728', '20724'})"
3326,0.005108973313767052,"frozenset({'20727', '20726', '20724'})"
3349,0.005108973313767052,"frozenset({'22355', '22356', '20725'})"
1293,0.005108973313767052,"frozenset({'22568', '22749'})"
1337,0.005108973313767052,"frozenset({'22629', '22384'})"
3171,0.005108973313767052,"frozenset({'21670', '21672', '21669', '21671'})"
3408,0.005108973313767052,"frozenset({'21166', '21175', '82583'})"
1918,0.005108973313767052,"frozenset({'20727', '20726', '22662', '20728'})"
2448,0.005108973313767052,"frozenset({'23209', '22382', '20725', '20728'})"
3419,0.005108973313767052,"frozenset({'85123A', '21174'})"
3441,0.005108973313767052,"frozenset({'21932', '22383'})"
1286,0.005108973313767052,"frozenset({'21755', '22469'})"
2440,0.005108973313767052,"frozenset({'20727', '20725', '85099B', '20728'})"
2434,0.005108973313767052,"frozenset({'85123A', '22383', '20728'})"
3511,0.005108973313767052,"frozenset({'22138', '47566'})"
3141,0.005108973313767052,"frozenset({'22725', '22729', '22727'})"
2636,0.005108973313767052,"frozenset({'22666', '22077'})"
1713,0.005108973313767052,"frozenset({'21559', '22382'})"
3559,0.005108973313767052,"frozenset({'84879', '23206'})"
3052,0.005108973313767052,"frozenset({'22355', '20725', '20728'})"
3828,0.005108973313767052,"frozenset({'20727', '23207', '22384', '20728'})"
2136,0.005108973313767052,"frozenset({'22383', '20725', '22382', '85099B'})"
4097,0.005108973313767052,"frozenset({'22385', '23200'})"
3990,0.005108973313767052,"frozenset({'23208', '22383', '20725', '20728'})"
3841,0.005108973313767052,"frozenset({'20726', '22382', '23207', '23206'})"
2032,0.005108973313767052,"frozenset({'22960', '22558'})"
4022,0.005108973313767052,"frozenset({'23208', '20727', '22383', '20726'})"
4025,0.005108973313767052,"frozenset({'23208', '23202', '20725'})"
2924,0.005108973313767052,"frozenset({'22624', '22626'})"
2922,0.005108973313767052,"frozenset({'22625', '22720'})"
2019,0.005108973313767052,"frozenset({'22962', '22961'})"
905,0.005108973313767052,frozenset({'22521'})
4092,0.005108973313767052,"frozenset({'20712', '23200'})"
4106,0.005108973313767052,"frozenset({'23199', '23202', '23201', '23200'})"
3987,0.005108973313767052,"frozenset({'23208', '22383', '22382', '20728'})"
795,0.005108973313767052,frozenset({'21407'})
4124,0.005108973313767052,"frozenset({'23199', '23200', '22386', '85099B'})"
1555,0.005108973313767052,"frozenset({'22197', '21977'})"
4133,0.005108973313767052,"frozenset({'23203', '22720'})"
861,0.005108973313767052,frozenset({'47593B'})
1959,0.005108973313767052,"frozenset({'22662', '22382', '20725', '23209'})"
1958,0.005108973313767052,"frozenset({'22383', '22662', '20725', '23209'})"
1949,0.005108973313767052,"frozenset({'22384', '22662', '23207'})"
839,0.005108973313767052,frozenset({'84279P'})
809,0.005108973313767052,frozenset({'21906'})
1890,0.005108973313767052,"frozenset({'20727', '22662', '22384', '22382', '20725'})"
4007,0.005108973313767052,"frozenset({'23208', '20727', '22384', '23209'})"
944,0.005108973313767052,frozenset({'84012'})
2982,0.005108973313767052,"frozenset({'22197', '22966'})"
1143,0.005108973313767052,frozenset({'23122'})
4183,0.005108973313767052,"frozenset({'20727', '23202', '20725'})"
3843,0.005108973313767052,"frozenset({'20726', '23207', '20725', '20728'})"
3844,0.005108973313767052,"frozenset({'20726', '23207', '22383', '20725'})"
3845,0.005108973313767052,"frozenset({'22384', '20726', '23207', '20725'})"
1864,0.005108973313767052,"frozenset({'20727', '22383', '22662', '20726', '20725'})"
2111,0.005108973313767052,"frozenset({'21985', '21980'})"
3873,0.005108973313767052,"frozenset({'23204', '20725', '20724'})"
3962,0.005108973313767052,"frozenset({'23208', '85099B', '23209'})"
2097,0.005108973313767052,"frozenset({'21232', '84991'})"
3881,0.005108973313767052,"frozenset({'22355', '22356', '23204'})"
3907,0.005108973313767052,"frozenset({'23208', '21931'})"
1575,0.005108973313767052,"frozenset({'20727', '84991'})"
3960,0.005108973313767052,"frozenset({'23199', '23208', '85099B'})"
2684,0.005108973313767052,"frozenset({'22138', '21790'})"
459,0.005108973313767052,frozenset({'22244'})
2081,0.005108973313767052,"frozenset({'22730', '22729', '22728'})"
2981,0.005108973313767052,"frozenset({'22966', '22961'})"
945,0.005108973313767052,frozenset({'21389'})
2605,0.00505462253383336,"frozenset({'23203', '85099F', '22386'})"
2604,0.00505462253383336,"frozenset({'23203', '85099F', '23202'})"
2680,0.00505462253383336,"frozenset({'21244', '20675'})"
1573,0.00505462253383336,"frozenset({'20914', '84991'})"
4487,0.00505462253383336,"frozenset({'23313', '23311'})"
2629,0.00505462253383336,"frozenset({'84879', '21034'})"
1568,0.00505462253383336,"frozenset({'22666', '84991'})"
2739,0.00505462253383336,"frozenset({'22867', '22834'})"
2586,0.00505462253383336,"frozenset({'85099F', '23209'})"
2637,0.00505462253383336,"frozenset({'22077', '47566'})"
1614,0.00505462253383336,"frozenset({'23203', '85099C', '22411'})"
2747,0.00505462253383336,"frozenset({'21213', '21976'})"
2533,0.00505462253383336,"frozenset({'22383', '20914'})"
4191,0.00505462253383336,"frozenset({'22697', '22423', '23173'})"
2528,0.00505462253383336,"frozenset({'20914', '22961'})"
2085,0.00505462253383336,"frozenset({'21485', '21484'})"
431,0.00505462253383336,frozenset({'21794'})
2121,0.00505462253383336,"frozenset({'22720', '22382'})"
2094,0.00505462253383336,"frozenset({'23355', '22111', '22112'})"
4441,0.00505462253383336,"frozenset({'23291', '23289', '23292'})"
4442,0.00505462253383336,"frozenset({'23290', '23289', '23292'})"
2091,0.00505462253383336,"frozenset({'22086', '22111'})"
2062,0.00505462253383336,"frozenset({'22114', '22867'})"
2179,0.00505462253383336,"frozenset({'85123A', '22383', '22384'})"
468,0.00505462253383336,frozenset({'22445'})
4451,0.00505462253383336,"frozenset({'20727', '23344'})"
4452,0.00505462253383336,"frozenset({'23344', '20725'})"
1981,0.00505462253383336,"frozenset({'22193', '22726'})"
1941,0.00505462253383336,"frozenset({'20727', '20726', '22662', '23206'})"
4461,0.00505462253383336,"frozenset({'23198', '23196'})"
2177,0.00505462253383336,"frozenset({'85123A', '22382', '22384'})"
388,0.00505462253383336,frozenset({'22312'})
2516,0.00505462253383336,"frozenset({'85049C', '85049E'})"
4405,0.00505462253383336,"frozenset({'20727', '23321'})"
1645,0.00505462253383336,"frozenset({'85099B', '21929', '22411', '21931'})"
2485,0.00505462253383336,"frozenset({'21977', '21213', '84991'})"
1669,0.00505462253383336,"frozenset({'22384', '21975'})"
1676,0.00505462253383336,"frozenset({'21212', '20723'})"
518,0.00505462253383336,frozenset({'22311'})
2452,0.00505462253383336,"frozenset({'23203', '20727', '20728'})"
1697,0.00505462253383336,"frozenset({'20727', '20723', '20728'})"
2291,0.00505462253383336,"frozenset({'20726', '22386', '20725'})"
360,0.00505462253383336,frozenset({'22152'})
2370,0.00505462253383336,"frozenset({'82600', '21907'})"
2331,0.00505462253383336,"frozenset({'20727', '22384', '20726', '23209'})"
2330,0.00505462253383336,"frozenset({'23209', '22384', '20726', '23206'})"
2317,0.00505462253383336,"frozenset({'22383', '22384', '20726', '20725', '23206'})"
2307,0.00505462253383336,"frozenset({'20727', '22382', '20726', '20725', '23206'})"
36,0.00505462253383336,frozenset({'21883'})
1919,0.00505462253383336,"frozenset({'22662', '22382', '20726', '20725', '20728'})"
2801,0.00505462253383336,"frozenset({'21930', '20724'})"
3872,0.00505462253383336,"frozenset({'23206', '20725', '23204'})"
4270,0.00505462253383336,"frozenset({'22699', '22697', '22698', '23174'})"
3831,0.00505462253383336,"frozenset({'22384', '23207', '20725', '23209'})"
614,0.00505462253383336,frozenset({'22863'})
3829,0.00505462253383336,"frozenset({'22384', '22383', '23207', '20728'})"
3732,0.00505462253383336,"frozenset({'23199', '20727', '22383'})"
3729,0.00505462253383336,"frozenset({'23199', '23202', '22411'})"
3726,0.00505462253383336,"frozenset({'23199', '23202', '22386', '85099B'})"
1240,0.00505462253383336,frozenset({'23499'})
3705,0.00505462253383336,"frozenset({'23199', '23202', '20725'})"
3665,0.00505462253383336,"frozenset({'23202', '23201', '21931'})"
4290,0.00505462253383336,"frozenset({'23171', '23172', '23170', '23173'})"
3663,0.00505462253383336,"frozenset({'23201', '22386', '21931'})"
3638,0.00505462253383336,"frozenset({'23203', '22382', '23206'})"
3636,0.00505462253383336,"frozenset({'20727', '22384', '23206', '20725', '23209'})"
1268,0.00505462253383336,"frozenset({'22632', '22865', '22633'})"
3546,0.00505462253383336,"frozenset({'23126', '23128'})"
3535,0.00505462253383336,"frozenset({'22998', '23002'})"
3870,0.00505462253383336,"frozenset({'23204', '23206', '20724'})"
4259,0.00505462253383336,"frozenset({'23175', '23173', '23174', '23171'})"
3473,0.00505462253383336,"frozenset({'22908', '22907'})"
769,0.00505462253383336,frozenset({'22763'})
4182,0.00505462253383336,"frozenset({'20727', '23202', '23209'})"
4179,0.00505462253383336,"frozenset({'23202', '22383', '23209'})"
4538,0.00505462253383336,"frozenset({'20727', '23583'})"
4155,0.00505462253383336,"frozenset({'23203', '23202', '23209', '23206'})"
4150,0.00505462253383336,"frozenset({'23202', '47566'})"
911,0.00505462253383336,frozenset({'21382'})
4033,0.00505462253383336,"frozenset({'23147', '23148'})"
789,0.00505462253383336,frozenset({'22756'})
917,0.00505462253383336,frozenset({'22228'})
4005,0.00505462253383336,"frozenset({'23208', '20727', '22384', '20728'})"
924,0.00505462253383336,frozenset({'85032B'})
3948,0.00505462253383336,"frozenset({'23208', '22383', '22382', '23207'})"
3926,0.00505462253383336,"frozenset({'23208', '23209', '23207', '23206'})"
3925,0.00505462253383336,"frozenset({'23208', '23207', '20725', '23206'})"
3924,0.00505462253383336,"frozenset({'23208', '22383', '23207', '20725'})"
3923,0.00505462253383336,"frozenset({'23208', '22383', '23207', '23206'})"
3913,0.00505462253383336,"frozenset({'23208', '22386'})"
3529,0.00505462253383336,"frozenset({'22993', '22727'})"
3584,0.00505462253383336,"frozenset({'20727', '22384', '20728', '20725', '23206'})"
3472,0.00505462253383336,"frozenset({'22197', '84596B'})"
3280,0.00505462253383336,"frozenset({'20982', '20981'})"
1427,0.00505462253383336,"frozenset({'85123A', '82483', '82486'})"
1388,0.00505462253383336,"frozenset({'22629', '22630', '22631'})"
3084,0.00505462253383336,"frozenset({'85099F', '21928', '22386', '85099B'})"
569,0.00505462253383336,frozenset({'22314'})
3009,0.00505462253383336,"frozenset({'21212', '21843'})"
3006,0.00505462253383336,"frozenset({'21166', '21175', '82600'})"
3214,0.00505462253383336,"frozenset({'22499', '22084'})"
1292,0.00505462253383336,"frozenset({'22423', '48187'})"
2973,0.00505462253383336,"frozenset({'22383', '22666'})"
3244,0.00505462253383336,"frozenset({'22411', '22385', '21931'})"
4332,0.00505462253383336,"frozenset({'23301', '23206'})"
3249,0.00505462253383336,"frozenset({'23203', '23202', '22385'})"
3256,0.00505462253383336,"frozenset({'21238', '20675'})"
3105,0.00505462253383336,"frozenset({'20712', '20711'})"
3284,0.00505462253383336,"frozenset({'21901', '21902', '21899'})"
3371,0.00505462253383336,"frozenset({'21500', '21498'})"
3413,0.00505462253383336,"frozenset({'21908', '82600'})"
