,basket,product_to_recommend,probability,price,description
4665,frozenset({'23209'}),"frozenset({'22384', '22382', '20725'})",0.11530815109343936,4.75,"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN , LUNCH BAG RED RETROSPOT"
16185,frozenset({'23209'}),frozenset({'23307'}),0.11530815109343936,0.55,SET OF 60 PANTRY DESIGN CAKE CASES 
3648,frozenset({'22086'}),frozenset({'22866'}),0.1153061224489796,2.1,HAND WARMER SCOTTY DOG DESIGN
534,frozenset({'85123A'}),frozenset({'20725'}),0.11526794742163801,1.45,LUNCH BAG RED RETROSPOT
1743,frozenset({'22961'}),frozenset({'22197'}),0.1152073732718894,0.85,POPCORN HOLDER
3463,frozenset({'22727'}),frozenset({'22191'}),0.11516533637400227,8.5,IVORY DINER WALL CLOCK
7018,frozenset({'22960'}),frozenset({'20914'}),0.11503416856492027,2.95,SET/5 RED RETROSPOT LID GLASS BOWLS
8492,frozenset({'22960'}),frozenset({'22697'}),0.11503416856492027,2.95,GREEN REGENCY TEACUP AND SAUCER
13686,frozenset({'20727'}),"frozenset({'23208', '23207'})",0.1150190114068441,3.3,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG ALPHABET DESIGN"
6384,frozenset({'20727'}),"frozenset({'23203', '20725'})",0.1150190114068441,3.53,"JUMBO BAG VINTAGE DOILY , LUNCH BAG RED RETROSPOT"
7076,frozenset({'20727'}),frozenset({'22553'}),0.1150190114068441,1.65,PLASTERS IN TIN SKULLS
12605,frozenset({'20727'}),"frozenset({'23207', '23209'})",0.1150190114068441,3.3,"LUNCH BAG ALPHABET DESIGN, LUNCH BAG VINTAGE DOILY "
9710,frozenset({'20727'}),frozenset({'22385'}),0.1150190114068441,2.08,JUMBO BAG SPACEBOY DESIGN
9967,frozenset({'20727'}),"frozenset({'20725', '20724'})",0.1150190114068441,2.3,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG"
10508,frozenset({'85099B'}),frozenset({'47566'}),0.11499999999999999,4.95,PARTY BUNTING
9173,frozenset({'85099B'}),"frozenset({'21928', '21929'})",0.11499999999999999,3.87,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG PINK VINTAGE PAISLEY"
1359,frozenset({'85099B'}),"frozenset({'22386', '21929'})",0.11499999999999999,3.58,"JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY"
3490,frozenset({'22197'}),frozenset({'22423'}),0.11497584541062802,12.75,REGENCY CAKESTAND 3 TIER
6116,frozenset({'22384'}),"frozenset({'20726', '20725', '23209'})",0.11493018259935552,4.75,"LUNCH BAG WOODLAND, LUNCH BAG RED RETROSPOT, LUNCH BAG VINTAGE DOILY "
5932,frozenset({'22384'}),"frozenset({'20726', '22383', '23206'})",0.11493018259935552,4.95,"LUNCH BAG WOODLAND, LUNCH BAG SUKI DESIGN , LUNCH BAG APPLE DESIGN"
2364,frozenset({'22384'}),"frozenset({'20726', '22662', '22383'})",0.11493018259935552,4.95,"LUNCH BAG WOODLAND, LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SUKI DESIGN "
14316,frozenset({'84879'}),frozenset({'23298'}),0.11490909090909092,4.95,SPOTTY BUNTING
6777,frozenset({'20728'}),"frozenset({'23203', '23209'})",0.11490683229813665,3.73,"JUMBO BAG VINTAGE DOILY , LUNCH BAG VINTAGE DOILY "
7707,frozenset({'20725'}),frozenset({'21930'}),0.11481768813033359,2.08,JUMBO STORAGE BAG SKULLS
3933,frozenset({'20725'}),"frozenset({'22382', '85099B'})",0.11481768813033359,3.73,"LUNCH BAG SPACEBOY DESIGN , JUMBO BAG RED RETROSPOT"
12037,frozenset({'23203'}),"frozenset({'23199', '22386'})",0.11481481481481481,3.58,"JUMBO BAG APPLES, JUMBO BAG PINK POLKADOT"
11629,frozenset({'22386'}),"frozenset({'85099B', '23206'})",0.11481056257175659,3.73,"JUMBO BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN"
1236,frozenset({'22386'}),"frozenset({'85099C', '22411', '85099B'})",0.11481056257175659,5.66,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT"
7311,frozenset({'22386'}),"frozenset({'85099B', '20713'})",0.11481056257175659,3.87,"JUMBO BAG RED RETROSPOT, JUMBO BAG OWLS"
14732,frozenset({'22386'}),"frozenset({'23203', '23200'})",0.11481056257175659,4.16,"JUMBO BAG VINTAGE DOILY , JUMBO BAG PEARS"
1198,frozenset({'22386'}),"frozenset({'85099C', '85099B', '21931'})",0.11481056257175659,5.66,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI"
3434,frozenset({'22386'}),"frozenset({'85099B', '22663'})",0.11481056257175659,4.16,"JUMBO BAG RED RETROSPOT, JUMBO BAG DOLLY GIRL DESIGN"
7044,frozenset({'22457'}),frozenset({'22178'}),0.11478800413650465,1.95,VICTORIAN GLASS HANGING T-LIGHT
7028,frozenset({'22138'}),frozenset({'20914'}),0.11475409836065575,2.95,SET/5 RED RETROSPOT LID GLASS BOWLS
7328,frozenset({'21212'}),frozenset({'22077'}),0.11467444120505345,1.95,6 RIBBONS RUSTIC CHARM
5747,frozenset({'20726'}),"frozenset({'22383', '22382', '20725', '23206'})",0.1146341463414634,6.4,"LUNCH BAG SUKI DESIGN , LUNCH BAG SPACEBOY DESIGN , LUNCH BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN"
13017,frozenset({'20726'}),"frozenset({'22384', '23207', '20725'})",0.1146341463414634,4.75,"LUNCH BAG PINK POLKADOT, LUNCH BAG ALPHABET DESIGN, LUNCH BAG RED RETROSPOT"
13002,frozenset({'20726'}),"frozenset({'22383', '23207', '20725'})",0.1146341463414634,4.75,"LUNCH BAG SUKI DESIGN , LUNCH BAG ALPHABET DESIGN, LUNCH BAG RED RETROSPOT"
12960,frozenset({'20726'}),"frozenset({'22382', '23207', '23206'})",0.1146341463414634,4.95,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG ALPHABET DESIGN, LUNCH BAG APPLE DESIGN"
12988,frozenset({'20726'}),"frozenset({'23207', '20725', '20728'})",0.1146341463414634,4.75,"LUNCH BAG ALPHABET DESIGN, LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE"
3015,frozenset({'20726'}),"frozenset({'20727', '22662', '20728'})",0.1146341463414634,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG CARS BLUE"
14237,frozenset({'20726'}),"frozenset({'23208', '20727', '22383'})",0.1146341463414634,4.95,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI DESIGN "
2244,frozenset({'20726'}),"frozenset({'20727', '22383', '22662', '20725'})",0.1146341463414634,6.4,"LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI DESIGN , LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG RED RETROSPOT"
10076,frozenset({'20726'}),"frozenset({'20727', '20724'})",0.1146341463414634,2.5,"LUNCH BAG  BLACK SKULL., RED RETROSPOT CHARLOTTE BAG"
4763,frozenset({'85099B'}),frozenset({'20726'}),0.11437499999999999,1.65,LUNCH BAG WOODLAND
4879,frozenset({'22382'}),"frozenset({'20727', '20726', '20725', '22384'})",0.11437246963562754,6.4,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND, LUNCH BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT"
13450,frozenset({'22382'}),"frozenset({'23208', '22383', '20725'})",0.11437246963562754,4.75,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG SUKI DESIGN , LUNCH BAG RED RETROSPOT"
8552,frozenset({'22382'}),frozenset({'20712'}),0.11437246963562754,2.08,JUMBO BAG WOODLAND ANIMALS
5717,frozenset({'22382'}),"frozenset({'20726', '22383', '23206'})",0.11437246963562754,4.95,"LUNCH BAG WOODLAND, LUNCH BAG SUKI DESIGN , LUNCH BAG APPLE DESIGN"
2596,frozenset({'22382'}),"frozenset({'20727', '22662', '22384'})",0.11437246963562754,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG PINK POLKADOT"
13493,frozenset({'23206'}),"frozenset({'23208', '20727', '22382'})",0.11431870669745958,4.95,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN "
12027,frozenset({'23206'}),"frozenset({'23199', '22386'})",0.11431870669745958,3.58,"JUMBO BAG APPLES, JUMBO BAG PINK POLKADOT"
12385,frozenset({'23206'}),"frozenset({'23207', '20725', '20728'})",0.11431870669745958,4.75,"LUNCH BAG ALPHABET DESIGN, LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE"
11675,frozenset({'23206'}),"frozenset({'23203', '20725', '23209'})",0.11431870669745958,5.18,"JUMBO BAG VINTAGE DOILY , LUNCH BAG RED RETROSPOT, LUNCH BAG VINTAGE DOILY "
12543,frozenset({'23206'}),"frozenset({'22383', '22382', '23207'})",0.11431870669745958,4.95,"LUNCH BAG SUKI DESIGN , LUNCH BAG SPACEBOY DESIGN , LUNCH BAG ALPHABET DESIGN"
10701,frozenset({'22993'}),frozenset({'20728'}),0.11431870669745958,1.65,LUNCH BAG CARS BLUE
12557,frozenset({'23206'}),"frozenset({'22382', '23207', '20725'})",0.11431870669745958,4.75,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG ALPHABET DESIGN, LUNCH BAG RED RETROSPOT"
12321,frozenset({'23206'}),"frozenset({'23207', '20725', '23209'})",0.11431870669745958,4.75,"LUNCH BAG ALPHABET DESIGN, LUNCH BAG RED RETROSPOT, LUNCH BAG VINTAGE DOILY "
7137,frozenset({'23206'}),frozenset({'85099F'}),0.11431870669745958,2.08,JUMBO BAG STRAWBERRY
4579,frozenset({'23209'}),"frozenset({'20727', '22383', '22384'})",0.11431411530815108,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI DESIGN , LUNCH BAG PINK POLKADOT"
11259,frozenset({'23209'}),"frozenset({'20727', '22382', '23206'})",0.11431411530815108,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN , LUNCH BAG APPLE DESIGN"
11272,frozenset({'23209'}),"frozenset({'22383', '22382', '23206'})",0.11431411530815108,4.95,"LUNCH BAG SUKI DESIGN , LUNCH BAG SPACEBOY DESIGN , LUNCH BAG APPLE DESIGN"
16095,frozenset({'23209'}),frozenset({'23301'}),0.11431411530815108,1.65,GARDENERS KNEELING PAD KEEP CALM 
4637,frozenset({'23209'}),"frozenset({'22384', '20725', '20728'})",0.11431411530815108,4.75,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE"
4033,frozenset({'23209'}),"frozenset({'20727', '22383', '22382'})",0.11431411530815108,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI DESIGN , LUNCH BAG SPACEBOY DESIGN "
10710,frozenset({'23209'}),frozenset({'22993'}),0.11431411530815108,1.25,SET OF 4 PANTRY JELLY MOULDS
8829,frozenset({'23209'}),frozenset({'22355'}),0.11431411530815108,0.85,CHARLOTTE BAG SUKI DESIGN
16447,frozenset({'22086'}),frozenset({'23318'}),0.1142857142857143,2.49,BOX OF 6 MINI VINTAGE CRACKERS
1765,frozenset({'22139'}),frozenset({'22457'}),0.11421628189550426,2.95,NATURAL SLATE HEART CHALKBOARD 
10057,frozenset({'22383'}),"frozenset({'20725', '20724'})",0.11409395973154363,2.3,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG"
697,frozenset({'22383'}),"frozenset({'22386', '20725'})",0.11409395973154363,3.24,"JUMBO BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT"
10864,frozenset({'20727'}),"frozenset({'23206', '20725', '20728'})",0.11406844106463879,4.75,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE"
2154,frozenset({'20727'}),"frozenset({'20726', '22662', '22382'})",0.11406844106463879,4.95,"LUNCH BAG WOODLAND, LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN "
13413,frozenset({'20725'}),"frozenset({'23208', '22382'})",0.11404189294026376,3.3,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG SPACEBOY DESIGN "
167,frozenset({'22727'}),frozenset({'85099B'}),0.11402508551881413,2.08,JUMBO BAG RED RETROSPOT
15066,frozenset({'22423'}),frozenset({'23173'}),0.11391661773341162,9.95,REGENCY TEAPOT ROSES 
12232,frozenset({'23203'}),"frozenset({'23199', '23202', '85099B'})",0.11388888888888889,5.95,"JUMBO BAG APPLES, JUMBO BAG VINTAGE LEAF, JUMBO BAG RED RETROSPOT"
4723,frozenset({'23203'}),"frozenset({'22384', '20725'})",0.11388888888888889,3.1,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT"
13029,frozenset({'23203'}),"frozenset({'23207', '23209'})",0.11388888888888889,3.3,"LUNCH BAG ALPHABET DESIGN, LUNCH BAG VINTAGE DOILY "
12355,frozenset({'20728'}),"frozenset({'23207', '23209'})",0.11387163561076605,3.3,"LUNCH BAG ALPHABET DESIGN, LUNCH BAG VINTAGE DOILY "
2917,frozenset({'20728'}),"frozenset({'20727', '22662', '22382'})",0.11387163561076605,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN "
8561,frozenset({'20728'}),frozenset({'20712'}),0.11387163561076605,2.08,JUMBO BAG WOODLAND ANIMALS
11010,frozenset({'20728'}),"frozenset({'22383', '22382', '23206'})",0.11387163561076605,4.95,"LUNCH BAG SUKI DESIGN , LUNCH BAG SPACEBOY DESIGN , LUNCH BAG APPLE DESIGN"
13843,frozenset({'20728'}),"frozenset({'23208', '23207'})",0.11387163561076605,3.3,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG ALPHABET DESIGN"
2513,frozenset({'20728'}),"frozenset({'22384', '22662', '20725'})",0.11387163561076605,4.75,"LUNCH BAG PINK POLKADOT, LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG RED RETROSPOT"
4477,frozenset({'22384'}),"frozenset({'85099B', '23209'})",0.11385606874328678,3.73,"JUMBO BAG RED RETROSPOT, LUNCH BAG VINTAGE DOILY "
4231,frozenset({'22384'}),"frozenset({'20727', '22383', '22382', '20728'})",0.11385606874328678,6.6,"LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI DESIGN , LUNCH BAG SPACEBOY DESIGN , LUNCH BAG CARS BLUE"
2381,frozenset({'22384'}),"frozenset({'20727', '20726', '22662'})",0.11385606874328678,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND, LUNCH BAG DOLLY GIRL DESIGN"
4731,frozenset({'22384'}),"frozenset({'23203', '20727'})",0.11385606874328678,3.73,"JUMBO BAG VINTAGE DOILY , LUNCH BAG  BLACK SKULL."
555,frozenset({'85099B'}),frozenset({'21212'}),0.11375000000000002,0.55,PACK OF 72 RETROSPOT CAKE CASES
9025,frozenset({'85099B'}),"frozenset({'22386', '21928'})",0.11375000000000002,3.87,"JUMBO BAG PINK POLKADOT, JUMBO BAG SCANDINAVIAN BLUE PAISLEY"
1173,frozenset({'85099B'}),"frozenset({'85099C', '22386'})",0.11375000000000002,3.58,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG PINK POLKADOT"
12026,frozenset({'22386'}),"frozenset({'23199', '23206'})",0.11366245694603902,3.44,"JUMBO BAG APPLES, LUNCH BAG APPLE DESIGN"
809,frozenset({'22386'}),"frozenset({'20725', '23209'})",0.11366245694603902,3.1,"LUNCH BAG RED RETROSPOT, LUNCH BAG VINTAGE DOILY "
693,frozenset({'22386'}),"frozenset({'20727', '22383'})",0.11366245694603902,3.3,"LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI DESIGN "
7760,frozenset({'22386'}),"frozenset({'20727', '21930'})",0.11366245694603902,3.73,"LUNCH BAG  BLACK SKULL., JUMBO STORAGE BAG SKULLS"
7332,frozenset({'22666'}),frozenset({'22077'}),0.11352657004830917,1.95,6 RIBBONS RUSTIC CHARM
415,frozenset({'82494L'}),frozenset({'47566'}),0.11344019728729962,4.95,PARTY BUNTING
5633,frozenset({'20726'}),"frozenset({'22386', '20725'})",0.11341463414634145,3.24,"JUMBO BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT"
6146,frozenset({'20726'}),"frozenset({'20727', '22384', '23209'})",0.11341463414634145,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT, LUNCH BAG VINTAGE DOILY "
3045,frozenset({'20726'}),"frozenset({'22662', '22382', '20725', '20728'})",0.11341463414634145,6.4,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN , LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE"
6005,frozenset({'20726'}),"frozenset({'22384', '22383', '20725', '23206'})",0.11341463414634145,6.4,"LUNCH BAG PINK POLKADOT, LUNCH BAG SUKI DESIGN , LUNCH BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN"
6132,frozenset({'20726'}),"frozenset({'22384', '23206', '23209'})",0.11341463414634145,4.95,"LUNCH BAG PINK POLKADOT, LUNCH BAG APPLE DESIGN, LUNCH BAG VINTAGE DOILY "
5849,frozenset({'20726'}),"frozenset({'20727', '22382', '20725', '23206'})",0.11341463414634145,6.4,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN , LUNCH BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN"
3281,frozenset({'20726'}),"frozenset({'20727', '22662', '23206'})",0.11341463414634145,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG APPLE DESIGN"
9974,frozenset({'22382'}),"frozenset({'20727', '20724'})",0.11336032388663968,2.5,"LUNCH BAG  BLACK SKULL., RED RETROSPOT CHARLOTTE BAG"
2353,frozenset({'22382'}),"frozenset({'22384', '20726', '22662'})",0.11336032388663968,4.95,"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND, LUNCH BAG DOLLY GIRL DESIGN"
13464,frozenset({'22382'}),"frozenset({'23208', '22383', '23206'})",0.11336032388663968,4.95,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG SUKI DESIGN , LUNCH BAG APPLE DESIGN"
978,frozenset({'22382'}),"frozenset({'22383', '21931'})",0.11336032388663968,3.44,"LUNCH BAG SUKI DESIGN , JUMBO STORAGE BAG SUKI"
1601,frozenset({'23209'}),frozenset({'20723'}),0.11332007952286281,0.85,STRAWBERRY CHARLOTTE BAG
11303,frozenset({'23209'}),"frozenset({'85099B', '23206'})",0.11332007952286281,3.73,"JUMBO BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN"
12163,frozenset({'23209'}),"frozenset({'23199', '23202'})",0.11332007952286281,3.87,"JUMBO BAG APPLES, JUMBO BAG VINTAGE LEAF"
12595,frozenset({'20725'}),"frozenset({'20727', '23207'})",0.11326609775019394,3.3,"LUNCH BAG  BLACK SKULL., LUNCH BAG ALPHABET DESIGN"
16452,frozenset({'22086'}),frozenset({'23313'}),0.11326530612244899,4.95,VINTAGE CHRISTMAS BUNTING
5977,frozenset({'23206'}),"frozenset({'22384', '20726', '22382'})",0.11316397228637415,4.95,"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN "
11393,frozenset({'23206'}),"frozenset({'20727', '22383', '20725', '23209'})",0.11316397228637415,6.4,"LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI DESIGN , LUNCH BAG RED RETROSPOT, LUNCH BAG VINTAGE DOILY "
11055,frozenset({'23206'}),"frozenset({'22384', '22382', '20728'})",0.11316397228637415,4.95,"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN , LUNCH BAG CARS BLUE"
5821,frozenset({'23206'}),"frozenset({'20727', '22383', '20726', '20725'})",0.11316397228637415,6.4,"LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI DESIGN , LUNCH BAG WOODLAND, LUNCH BAG RED RETROSPOT"
12917,frozenset({'22383'}),"frozenset({'20726', '23207'})",0.11313518696069032,3.3,"LUNCH BAG WOODLAND, LUNCH BAG ALPHABET DESIGN"
11465,frozenset({'22383'}),"frozenset({'20727', '22384', '23206'})",0.11313518696069032,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT, LUNCH BAG APPLE DESIGN"
13726,frozenset({'22383'}),"frozenset({'23208', '20727', '23206'})",0.11313518696069032,4.95,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN"
14326,frozenset({'20727'}),frozenset({'23298'}),0.11311787072243347,4.95,SPOTTY BUNTING
11709,frozenset({'23298'}),frozenset({'23201'}),0.11298315163528246,1.79,JUMBO BAG ALPHABET
821,frozenset({'23203'}),"frozenset({'22386', '23209'})",0.11296296296296295,3.44,"JUMBO BAG PINK POLKADOT, LUNCH BAG VINTAGE DOILY "
173,frozenset({'22727'}),frozenset({'23209'}),0.11288483466362598,1.65,LUNCH BAG VINTAGE DOILY 
2975,frozenset({'20728'}),"frozenset({'20726', '22662', '22382'})",0.11283643892339545,4.95,"LUNCH BAG WOODLAND, LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN "
6471,frozenset({'20728'}),frozenset({'21212'}),0.11283643892339545,0.55,PACK OF 72 RETROSPOT CAKE CASES
4649,frozenset({'20728'}),"frozenset({'20727', '22384', '23209'})",0.11283643892339545,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT, LUNCH BAG VINTAGE DOILY "
6643,frozenset({'20728'}),"frozenset({'22382', '85099B'})",0.11283643892339545,3.73,"LUNCH BAG SPACEBOY DESIGN , JUMBO BAG RED RETROSPOT"
7209,frozenset({'22384'}),"frozenset({'85099F', '85099B'})",0.11278195488721804,4.16,"JUMBO BAG STRAWBERRY, JUMBO BAG RED RETROSPOT"
3377,frozenset({'22384'}),"frozenset({'22662', '23209'})",0.11278195488721804,3.3,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG VINTAGE DOILY "
4678,frozenset({'22384'}),"frozenset({'20727', '22382', '23209'})",0.11278195488721804,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN , LUNCH BAG VINTAGE DOILY "
2524,frozenset({'22384'}),"frozenset({'22662', '22382', '20728'})",0.11278195488721804,4.95,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN , LUNCH BAG CARS BLUE"
12786,frozenset({'22384'}),"frozenset({'20727', '23207', '20725'})",0.11278195488721804,4.75,"LUNCH BAG  BLACK SKULL., LUNCH BAG ALPHABET DESIGN, LUNCH BAG RED RETROSPOT"
1712,frozenset({'22384'}),frozenset({'21559'}),0.11278195488721804,2.55,STRAWBERRY LUNCH BOX WITH CUTLERY
10626,frozenset({'22720'}),frozenset({'84879'}),0.112565445026178,1.69,ASSORTED COLOUR BIRD ORNAMENT
11757,frozenset({'22386'}),"frozenset({'23203', '23201'})",0.11251435132032148,3.87,"JUMBO BAG VINTAGE DOILY , JUMBO BAG ALPHABET"
666,frozenset({'22386'}),"frozenset({'20727', '22384', '20725'})",0.11251435132032148,4.75,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT"
2085,frozenset({'20725'}),"frozenset({'20726', '22662', '22382'})",0.11249030256012411,4.95,"LUNCH BAG WOODLAND, LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN "
11136,frozenset({'20725'}),"frozenset({'22383', '23206', '23209'})",0.11249030256012411,4.95,"LUNCH BAG SUKI DESIGN , LUNCH BAG APPLE DESIGN, LUNCH BAG VINTAGE DOILY "
10663,frozenset({'22138'}),frozenset({'84879'}),0.11241217798594849,1.69,ASSORTED COLOUR BIRD ORNAMENT
3928,frozenset({'22382'}),"frozenset({'20727', '85099B'})",0.11234817813765183,3.73,"LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT"
12014,frozenset({'22382'}),"frozenset({'23199', '23206'})",0.11234817813765183,3.44,"JUMBO BAG APPLES, LUNCH BAG APPLE DESIGN"
2141,frozenset({'22382'}),"frozenset({'22383', '22662', '20726', '20725'})",0.11234817813765183,6.4,"LUNCH BAG SUKI DESIGN , LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG WOODLAND, LUNCH BAG RED RETROSPOT"
13961,frozenset({'22382'}),"frozenset({'23208', '22384'})",0.11234817813765183,3.3,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG PINK POLKADOT"
8675,frozenset({'22666'}),frozenset({'22383'}),0.11231884057971013,1.65,LUNCH BAG SUKI DESIGN 
1104,frozenset({'22666'}),frozenset({'84991'}),0.11231884057971013,0.55,60 TEATIME FAIRY CAKE CASES
10615,frozenset({'22086'}),frozenset({'22734'}),0.11224489795918367,2.89,SET OF 6 RIBBONS VINTAGE CHRISTMAS
16525,frozenset({'22086'}),frozenset({'23351'}),0.11224489795918367,1.25,ROLL WRAP 50'S CHRISTMAS
7510,frozenset({'22086'}),"frozenset({'22952', '22910'})",0.11224489795918367,3.5,"60 CAKE CASES VINTAGE CHRISTMAS, PAPER CHAIN KIT VINTAGE CHRISTMAS"
5639,frozenset({'20726'}),"frozenset({'22386', '85099B'})",0.1121951219512195,3.87,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT"
14179,frozenset({'20726'}),"frozenset({'23208', '20725', '23206'})",0.1121951219512195,4.75,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN"
12974,frozenset({'20726'}),"frozenset({'22382', '23207', '20725'})",0.1121951219512195,4.75,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG ALPHABET DESIGN, LUNCH BAG RED RETROSPOT"
3075,frozenset({'20726'}),"frozenset({'22383', '22662', '20725', '20728'})",0.1121951219512195,6.4,"LUNCH BAG SUKI DESIGN , LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE"
6395,frozenset({'22383'}),frozenset({'22423'}),0.11217641418983701,12.75,REGENCY CAKESTAND 3 TIER
9732,frozenset({'22383'}),frozenset({'22385'}),0.11217641418983701,2.08,JUMBO BAG SPACEBOY DESIGN
3921,frozenset({'22383'}),"frozenset({'22382', '85099B'})",0.11217641418983701,3.73,"LUNCH BAG SPACEBOY DESIGN , JUMBO BAG RED RETROSPOT"
13371,frozenset({'22383'}),"frozenset({'23208', '20725', '23206'})",0.11217641418983701,4.75,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN"
6378,frozenset({'20727'}),"frozenset({'23203', '85099B'})",0.11216730038022814,4.16,"JUMBO BAG VINTAGE DOILY , JUMBO BAG RED RETROSPOT"
